#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2014 01 18 02 48 349  3.4  8.7 99.00 99.00 99.00 999 1009.5  28.1  30.1 999.0 99.0 99.00
2014 01 18 02 54 257  2.9  5.6 99.00 99.00 99.00 999 1009.4  28.0  30.1 999.0 99.0 99.00
2014 01 18 03 00  50  1.2  5.8 99.00 99.00 99.00 999 1009.4  28.6  29.8 999.0 99.0 99.00
2014 01 18 03 06 102  3.8  5.9 99.00 99.00 99.00 999 1009.3  28.4  30.1 999.0 99.0 99.00
2014 01 18 03 12 262  1.0  2.6 99.00 99.00 99.00 999 1009.2  30.0  29.9 999.0 99.0 99.00
2014 01 18 03 18 147  1.8  3.7 99.00 99.00 99.00 999 1009.2  28.9  30.0 999.0 99.0 99.00
2014 01 18 03 24  83  3.3  6.1 99.00 99.00 99.00 999 1009.2  27.5  30.0 999.0 99.0 99.00
2014 01 18 03 30  64  3.1  5.5 99.00 99.00 99.00 999 1009.2  27.6  29.9 999.0 99.0 99.00
2014 01 18 03 36 259  1.4  4.8 99.00 99.00 99.00 999 1009.2  28.6  30.1 999.0 99.0 99.00
2014 01 18 03 42  82  2.8  4.5 99.00 99.00 99.00 999 1009.3  27.8  30.1 999.0 99.0 99.00
2014 01 18 03 48 168  1.9  4.9 99.00 99.00 99.00 999 1009.3  28.7  30.0 999.0 99.0 99.00
2014 01 18 03 54 230  3.1  4.6 99.00 99.00 99.00 999 1009.2  28.3  30.0 999.0 99.0 99.00
2014 01 18 04 00 114  2.1  4.6 99.00 99.00 99.00 999 1009.2  28.1  30.0 999.0 99.0 99.00
2014 01 18 04 06 126  1.7  4.8 99.00 99.00 99.00 999 1009.3  28.1  30.0 999.0 99.0 99.00
2014 01 18 04 12 113  1.7  3.6 99.00 99.00 99.00 999 1009.2  28.1  30.0 999.0 99.0 99.00
2014 01 18 04 18 240  1.6  3.0 99.00 99.00 99.00 999 1009.2  28.3  29.9 999.0 99.0 99.00
2014 01 18 04 24 244  2.3  4.0 99.00 99.00 99.00 999 1009.2  28.3  29.9 999.0 99.0 99.00
2014 01 18 04 30 227  0.9  4.4 99.00 99.00 99.00 999 1009.2  28.4  29.9 999.0 99.0 99.00
2014 01 18 04 36 241  1.8  3.5 99.00 99.00 99.00 999 1009.3  28.5  29.9 999.0 99.0 99.00
2014 01 18 04 42 198  0.3  2.1 99.00 99.00 99.00 999 1009.5  28.8  29.9 999.0 99.0 99.00
2014 01 18 04 48 219  1.9  2.7 99.00 99.00 99.00 999 1009.6  28.5  29.9 999.0 99.0 99.00
2014 01 18 04 54 169  0.8  1.9 99.00 99.00 99.00 999 1009.7  28.6  29.9 999.0 99.0 99.00
2014 01 18 05 00 183  1.4  2.3 99.00 99.00 99.00 999 1009.8  28.3  29.9 999.0 99.0 99.00
2014 01 18 05 06 139  2.4  4.3 99.00 99.00 99.00 999 1009.9  28.4  29.9 999.0 99.0 99.00
2014 01 18 05 12 114  1.2  2.6 99.00 99.00 99.00 999 1010.0  28.3  29.9 999.0 99.0 99.00
2014 01 18 05 18  93  2.4  3.8 99.00 99.00 99.00 999 1010.1  27.9  29.9 999.0 99.0 99.00
2014 01 18 05 24 140  2.4  3.0 99.00 99.00 99.00 999 1010.2  28.0  29.8 999.0 99.0 99.00
2014 01 18 05 30 120  2.6  3.6 99.00 99.00 99.00 999 1010.2  28.1  29.8 999.0 99.0 99.00
2014 01 18 05 36 151  2.0  3.0 99.00 99.00 99.00 999 1010.3  28.1  29.8 999.0 99.0 99.00
2014 01 18 05 42 190  1.6  2.7 99.00 99.00 99.00 999 1010.4  27.6  29.8 999.0 99.0 99.00
2014 01 18 05 48 206  1.0  1.6 99.00 99.00 99.00 999 1010.5  27.6  29.8 999.0 99.0 99.00
2014 01 18 05 54 198  1.0  1.9 99.00 99.00 99.00 999 1010.6  27.6  29.8 999.0 99.0 99.00
2014 01 18 06 00  57  0.6  1.3 99.00 99.00 99.00 999 1010.7  27.5  29.8 999.0 99.0 99.00
2014 01 18 06 06 136  1.0  1.6 99.00 99.00 99.00 999 1010.7  26.6  29.8 999.0 99.0 99.00
2014 01 18 06 12 170  1.8  2.1 99.00 99.00 99.00 999 1010.8  26.4  29.8 999.0 99.0 99.00
2014 01 18 06 18 182  1.8  2.8 99.00 99.00 99.00 999 1010.8  26.1  29.8 999.0 99.0 99.00
2014 01 18 06 24 240  1.1  2.3 99.00 99.00 99.00 999 1011.0  26.4  29.7 999.0 99.0 99.00
2014 01 18 06 30 152  1.1  2.1 99.00 99.00 99.00 999 1011.1  26.3  29.7 999.0 99.0 99.00
2014 01 18 06 36 188  1.7  2.2 99.00 99.00 99.00 999 1011.2  26.5  29.7 999.0 99.0 99.00
2014 01 18 06 42 196  1.8  2.2 99.00 99.00 99.00 999 1011.2  26.3  29.7 999.0 99.0 99.00
2014 01 18 06 48 197  2.3  3.3 99.00 99.00 99.00 999 1011.2  26.3  29.7 999.0 99.0 99.00
2014 01 18 06 54 187  1.3  2.8 99.00 99.00 99.00 999 1011.3  26.2  29.7 999.0 99.0 99.00
2014 01 18 07 00 289  1.1  2.9 99.00 99.00 99.00 999 1011.4  26.3  29.7 999.0 99.0 99.00
2014 01 18 07 06 192  2.1  2.7 99.00 99.00 99.00 999 1011.5  26.1  29.6 999.0 99.0 99.00
2014 01 18 07 12 220  2.2  3.4 99.00 99.00 99.00 999 1011.5  25.9  29.6 999.0 99.0 99.00
2014 01 18 07 18 207  2.1  3.5 99.00 99.00 99.00 999 1011.6  26.0  29.7 999.0 99.0 99.00
2014 01 18 07 24 284  0.9  3.1 99.00 99.00 99.00 999 1011.6  26.2  29.7 999.0 99.0 99.00
2014 01 18 07 30 236  1.0  1.4 99.00 99.00 99.00 999 1011.6  26.3  29.7 999.0 99.0 99.00
2014 01 18 07 36 211  2.7  3.3 99.00 99.00 99.00 999 1011.6  26.1  29.7 999.0 99.0 99.00
2014 01 18 07 42 287  1.4  2.5 99.00 99.00 99.00 999 1011.6  26.2  29.6 999.0 99.0 99.00
2014 01 18 07 48 181  1.2  1.8 99.00 99.00 99.00 999 1011.7  26.2  29.6 999.0 99.0 99.00
2014 01 18 07 54 195  0.9  2.1 99.00 99.00 99.00 999 1011.7  26.2  29.7 999.0 99.0 99.00
2014 01 18 08 00 305  0.4  2.4 99.00 99.00 99.00 999 1011.7  26.0  29.7 999.0 99.0 99.00
2014 01 18 08 06 225  0.9  1.5 99.00 99.00 99.00 999 1011.8  26.2  29.7 999.0 99.0 99.00
2014 01 18 08 12 215  0.4  1.4 99.00 99.00 99.00 999 1011.8  26.0  29.7 999.0 99.0 99.00
2014 01 18 08 18 288  0.1  1.2 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 08 24 228  0.4  1.0 99.00 99.00 99.00 999 1011.8  26.0  29.7 999.0 99.0 99.00
2014 01 18 08 30 180  0.5  2.1 99.00 99.00 99.00 999 1011.9  26.1  29.7 999.0 99.0 99.00
2014 01 18 08 36 295  0.7  1.0 99.00 99.00 99.00 999 1011.9  26.0  29.7 999.0 99.0 99.00
2014 01 18 08 42 218  0.7  1.3 99.00 99.00 99.00 999 1011.8  26.0  29.7 999.0 99.0 99.00
2014 01 18 08 48 109  0.2  1.0 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 08 54 166  0.7  1.2 99.00 99.00 99.00 999 1011.8  26.2  29.7 999.0 99.0 99.00
2014 01 18 09 00 292  0.6  2.2 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 09 06 212  0.9  2.2 99.00 99.00 99.00 999 1011.8  25.9  29.7 999.0 99.0 99.00
2014 01 18 09 12 183  2.2  3.0 99.00 99.00 99.00 999 1011.9  26.0  29.7 999.0 99.0 99.00
2014 01 18 09 18 279  0.6  2.2 99.00 99.00 99.00 999 1012.0  26.3  29.7 999.0 99.0 99.00
2014 01 18 09 24 273  0.9  2.7 99.00 99.00 99.00 999 1012.0  26.2  29.7 999.0 99.0 99.00
2014 01 18 09 30 208  2.0  2.7 99.00 99.00 99.00 999 1012.0  26.1  29.7 999.0 99.0 99.00
2014 01 18 09 36 186  0.2  1.5 99.00 99.00 99.00 999 1012.1  26.2  29.7 999.0 99.0 99.00
2014 01 18 09 48 220  1.6  2.1 99.00 99.00 99.00 999 1012.0  26.3  29.7 999.0 99.0 99.00
2014 01 18 09 54 210  0.8  2.2 99.00 99.00 99.00 999 1012.0  26.2  29.7 999.0 99.0 99.00
2014 01 18 10 00 273  0.2  0.4 99.00 99.00 99.00 999 1011.9  26.2  29.7 999.0 99.0 99.00
2014 01 18 10 06 255  0.6  1.0 99.00 99.00 99.00 999 1011.9  26.3  29.7 999.0 99.0 99.00
2014 01 18 10 12 236  0.4  1.8 99.00 99.00 99.00 999 1011.9  26.1  29.7 999.0 99.0 99.00
2014 01 18 10 18 199  1.7  2.3 99.00 99.00 99.00 999 1011.8  26.0  29.7 999.0 99.0 99.00
2014 01 18 10 24 178  1.0  1.7 99.00 99.00 99.00 999 1011.8  26.0  29.7 999.0 99.0 99.00
2014 01 18 10 30  57  0.5  1.4 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 10 36 297  0.3  1.2 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 10 42 321  0.5  1.1 99.00 99.00 99.00 999 1011.8  26.1  29.7 999.0 99.0 99.00
2014 01 18 10 48 238  0.6  1.2 99.00 99.00 99.00 999 1011.7  26.1  29.7 999.0 99.0 99.00
2014 01 18 10 54 193  0.4  1.6 99.00 99.00 99.00 999 1011.7  26.1  29.7 999.0 99.0 99.00
2014 01 18 11 00 275  1.0  1.5 99.00 99.00 99.00 999 1011.7  26.1  29.7 999.0 99.0 99.00
2014 01 18 11 06 262  0.6  1.0 99.00 99.00 99.00 999 1011.7  26.2  29.7 999.0 99.0 99.00
2014 01 18 11 12 195  0.4  0.9 99.00 99.00 99.00 999 1011.6  26.2  29.7 999.0 99.0 99.00
2014 01 18 11 18 181  0.6  1.2 99.00 99.00 99.00 999 1011.6  26.2  29.7 999.0 99.0 99.00
2014 01 18 11 24 183  1.3  2.3 99.00 99.00 99.00 999 1011.6  26.0  29.7 999.0 99.0 99.00
2014 01 18 11 30 331  0.5  1.3 99.00 99.00 99.00 999 1011.5  26.3  29.7 999.0 99.0 99.00
2014 01 18 11 36 271  0.6  1.0 99.00 99.00 99.00 999 1011.5  26.2  29.7 999.0 99.0 99.00
2014 01 18 11 42 182  1.3  1.8 99.00 99.00 99.00 999 1011.4  26.0  29.6 999.0 99.0 99.00
2014 01 18 11 48 198  1.2  2.3 99.00 99.00 99.00 999 1011.4  25.9  29.6 999.0 99.0 99.00
2014 01 18 11 54 163  0.5  0.9 99.00 99.00 99.00 999 1011.3  26.1  29.8 999.0 99.0 99.00
2014 01 18 12 00 160  0.4  1.0 99.00 99.00 99.00 999 1011.2  26.1  29.7 999.0 99.0 99.00
2014 01 18 12 06 138  0.5  1.2 99.00 99.00 99.00 999 1011.1  26.0  29.7 999.0 99.0 99.00
2014 01 18 12 12 150  0.0  0.6 99.00 99.00 99.00 999 1011.1  26.1  29.6 999.0 99.0 99.00
2014 01 18 12 18 230  0.3  0.8 99.00 99.00 99.00 999 1011.1  26.1  29.6 999.0 99.0 99.00
2014 01 18 12 24 176  0.9  1.4 99.00 99.00 99.00 999 1011.0  26.0  29.5 999.0 99.0 99.00
2014 01 18 12 30 229  0.3  1.5 99.00 99.00 99.00 999 1010.9  26.1  29.5 999.0 99.0 99.00
2014 01 18 12 36 279  0.6  1.5 99.00 99.00 99.00 999 1010.8  26.0  29.5 999.0 99.0 99.00
2014 01 18 12 42 185  0.8  1.2 99.00 99.00 99.00 999 1010.8  26.0  29.5 999.0 99.0 99.00
2014 01 18 12 48 258  0.7  1.9 99.00 99.00 99.00 999 1010.8  25.9  29.4 999.0 99.0 99.00
2014 01 18 12 54 288  0.4  1.1 99.00 99.00 99.00 999 1010.7  26.0  29.4 999.0 99.0 99.00
2014 01 18 13 00 257  0.7  1.2 99.00 99.00 99.00 999 1010.7  25.9  29.4 999.0 99.0 99.00
2014 01 18 13 06 266  0.2  0.9 99.00 99.00 99.00 999 1010.5  25.9  29.4 999.0 99.0 99.00
2014 01 18 13 12 271  0.3  1.1 99.00 99.00 99.00 999 1010.4  25.8  29.4 999.0 99.0 99.00
2014 01 18 13 18 198  0.1  1.2 99.00 99.00 99.00 999 1010.4  25.9  29.4 999.0 99.0 99.00
2014 01 18 13 24 152  0.5  0.9 99.00 99.00 99.00 999 1010.3  25.9  29.3 999.0 99.0 99.00
2014 01 18 13 30 276  1.1  1.7 99.00 99.00 99.00 999 1010.2  25.9  29.3 999.0 99.0 99.00
2014 01 18 13 36 127  1.1  1.8 99.00 99.00 99.00 999 1010.2  26.3  29.3 999.0 99.0 99.00
2014 01 18 13 42 187  0.8  2.0 99.00 99.00 99.00 999 1010.2  26.0  29.3 999.0 99.0 99.00
2014 01 18 13 48 204  2.0  2.9 99.00 99.00 99.00 999 1010.3  26.0  29.4 999.0 99.0 99.00
2014 01 18 13 54 263  1.8  2.2 99.00 99.00 99.00 999 1010.3  26.0  29.3 999.0 99.0 99.00
2014 01 18 14 00 282  0.9  1.8 99.00 99.00 99.00 999 1010.2  26.0  29.3 999.0 99.0 99.00
2014 01 18 14 06 203  0.7  1.1 99.00 99.00 99.00 999 1010.2  26.1  29.7 999.0 99.0 99.00
2014 01 18 14 12 207  0.7  1.5 99.00 99.00 99.00 999 1010.1  26.1  29.6 999.0 99.0 99.00
2014 01 18 14 18 273  0.4  1.2 99.00 99.00 99.00 999 1010.1  26.1  29.5 999.0 99.0 99.00
2014 01 18 14 24 248  0.3  1.3 99.00 99.00 99.00 999 1010.1  26.1  29.7 999.0 99.0 99.00
2014 01 18 14 30 192  1.0  1.3 99.00 99.00 99.00 999 1010.1  26.1  29.6 999.0 99.0 99.00
2014 01 18 14 36 201  0.6  1.5 99.00 99.00 99.00 999 1010.1  26.1  29.5 999.0 99.0 99.00
2014 01 18 14 42 183  0.1  1.0 99.00 99.00 99.00 999 1010.1  26.1  29.5 999.0 99.0 99.00
2014 01 18 14 48 185  0.3  0.8 99.00 99.00 99.00 999 1010.0  26.0  29.5 999.0 99.0 99.00
2014 01 18 14 54 239  0.3  0.8 99.00 99.00 99.00 999 1009.9  26.1  29.4 999.0 99.0 99.00
2014 01 18 15 00 275  0.4  0.7 99.00 99.00 99.00 999 1009.9  26.1  29.4 999.0 99.0 99.00
2014 01 18 15 06 202  1.9  2.5 99.00 99.00 99.00 999 1009.9  25.9  29.4 999.0 99.0 99.00
2014 01 18 15 12 173  1.2  2.6 99.00 99.00 99.00 999 1009.9  25.9  29.4 999.0 99.0 99.00
2014 01 18 15 18 290  1.0  1.7 99.00 99.00 99.00 999 1009.9  26.0  29.4 999.0 99.0 99.00
2014 01 18 15 30 291  0.6  0.9 99.00 99.00 99.00 999 1010.0  25.9  29.4 999.0 99.0 99.00
2014 01 18 15 36 195  0.5  0.8 99.00 99.00 99.00 999 1010.0  26.0  29.4 999.0 99.0 99.00
2014 01 18 15 42 219  0.9  1.5 99.00 99.00 99.00 999 1010.0  25.8  29.4 999.0 99.0 99.00
2014 01 18 15 48 341  0.8  1.2 99.00 99.00 99.00 999 1010.0  25.8  29.4 999.0 99.0 99.00
2014 01 18 15 54 286  0.7  1.2 99.00 99.00 99.00 999 1010.0  25.7  29.4 999.0 99.0 99.00
2014 01 18 16 00 291  0.6  0.9 99.00 99.00 99.00 999 1010.0  25.8  29.4 999.0 99.0 99.00
2014 01 18 16 06 188  1.8  2.2 99.00 99.00 99.00 999 1010.0  26.1  29.4 999.0 99.0 99.00
2014 01 18 16 12 213  2.4  3.4 99.00 99.00 99.00 999 1010.2  26.1  29.4 999.0 99.0 99.00
2014 01 18 16 18 294  1.6  2.1 99.00 99.00 99.00 999 1010.2  25.8  29.4 999.0 99.0 99.00
2014 01 18 16 24 295  0.8  2.0 99.00 99.00 99.00 999 1010.3  25.7  29.4 999.0 99.0 99.00
2014 01 18 16 30 182  1.8  2.2 99.00 99.00 99.00 999 1010.3  25.8  29.4 999.0 99.0 99.00
2014 01 18 16 36 199  1.5  2.2 99.00 99.00 99.00 999 1010.3  25.8  29.4 999.0 99.0 99.00
2014 01 18 16 42 331  0.6  2.2 99.00 99.00 99.00 999 1010.5  25.7  29.4 999.0 99.0 99.00
2014 01 18 16 48 280  1.1  2.2 99.00 99.00 99.00 999 1010.5  25.7  29.4 999.0 99.0 99.00
2014 01 18 16 54 162  1.4  2.5 99.00 99.00 99.00 999 1010.5  25.8  29.4 999.0 99.0 99.00
2014 01 18 17 00 191  1.8  2.3 99.00 99.00 99.00 999 1010.6  26.0  29.4 999.0 99.0 99.00
2014 01 18 17 06 272  1.5  1.9 99.00 99.00 99.00 999 1010.7  25.7  29.3 999.0 99.0 99.00
2014 01 18 17 12 240  1.0  2.2 99.00 99.00 99.00 999 1010.7  25.8  29.3 999.0 99.0 99.00
2014 01 18 17 18 182  1.8  2.3 99.00 99.00 99.00 999 1010.7  25.7  29.3 999.0 99.0 99.00
2014 01 18 17 24 215  1.4  2.5 99.00 99.00 99.00 999 1010.8  26.1  29.3 999.0 99.0 99.00
2014 01 18 17 30 268  1.4  2.0 99.00 99.00 99.00 999 1010.9  25.9  29.3 999.0 99.0 99.00
2014 01 18 17 36 237  1.0  2.0 99.00 99.00 99.00 999 1010.9  25.9  29.4 999.0 99.0 99.00
2014 01 18 17 42 199  1.9  2.7 99.00 99.00 99.00 999 1011.0  26.0  29.4 999.0 99.0 99.00
2014 01 18 17 48 336  0.8  2.5 99.00 99.00 99.00 999 1011.2  26.2  29.5 999.0 99.0 99.00
2014 01 18 17 54 252  0.3  1.8 99.00 99.00 99.00 999 1011.2  26.1  29.5 999.0 99.0 99.00
2014 01 18 18 00 170  0.9  1.2 99.00 99.00 99.00 999 1011.2  26.3  29.4 999.0 99.0 99.00
2014 01 18 18 06 199  1.3  1.7 99.00 99.00 99.00 999 1011.2  26.4  29.4 999.0 99.0 99.00
2014 01 18 18 12  73  0.0  1.9 99.00 99.00 99.00 999 1011.2  26.6  29.4 999.0 99.0 99.00
2014 01 18 18 18 286  0.6  1.0 99.00 99.00 99.00 999 1011.3  26.8  29.4 999.0 99.0 99.00
2014 01 18 18 24 132  0.2  0.6 99.00 99.00 99.00 999 1011.3  26.9  29.4 999.0 99.0 99.00
2014 01 18 18 30 298  0.4  1.2 99.00 99.00 99.00 999 1011.5  26.9  29.4 999.0 99.0 99.00
2014 01 18 18 36 166  1.5  1.8 99.00 99.00 99.00 999 1011.4  27.1  29.4 999.0 99.0 99.00
2014 01 18 18 42 277  1.4  2.1 99.00 99.00 99.00 999 1011.5  27.0  29.4 999.0 99.0 99.00
2014 01 18 18 48 352  0.4  1.3 99.00 99.00 99.00 999 1011.6  27.3  29.4 999.0 99.0 99.00
2014 01 18 18 54 274  0.9  1.2 99.00 99.00 99.00 999 1011.6  27.2  29.4 999.0 99.0 99.00
2014 01 18 19 00 202  2.0  2.5 99.00 99.00 99.00 999 1011.6  27.4  29.4 999.0 99.0 99.00
2014 01 18 19 06 216  1.2  2.3 99.00 99.00 99.00 999 1011.7  27.8  29.4 999.0 99.0 99.00
2014 01 18 19 12 228  1.3  2.0 99.00 99.00 99.00 999 1011.7  28.2  29.4 999.0 99.0 99.00
2014 01 18 19 18 358  0.3  2.4 99.00 99.00 99.00 999 1011.7  28.5  29.4 999.0 99.0 99.00
2014 01 18 19 24 180  1.5  1.9 99.00 99.00 99.00 999 1011.7  28.6  29.4 999.0 99.0 99.00
2014 01 18 19 30 140  1.2  2.3 99.00 99.00 99.00 999 1011.6  28.9  29.4 999.0 99.0 99.00
2014 01 18 19 36 182  1.2  2.0 99.00 99.00 99.00 999 1011.6  29.2  29.5 999.0 99.0 99.00
2014 01 18 19 42 145  0.7  2.4 99.00 99.00 99.00 999 1011.6  29.6  29.5 999.0 99.0 99.00
2014 01 18 19 48 158  0.8  1.3 99.00 99.00 99.00 999 1011.5  30.4  29.5 999.0 99.0 99.00
2014 01 18 19 54  82  1.9  2.6 99.00 99.00 99.00 999 1011.5  29.1  29.5 999.0 99.0 99.00
2014 01 18 20 00 102  2.0  3.1 99.00 99.00 99.00 999 1011.5  28.8  29.4 999.0 99.0 99.00
2014 01 18 20 06  76  2.1  3.4 99.00 99.00 99.00 999 1011.5  28.8  29.5 999.0 99.0 99.00
2014 01 18 20 12  80  2.0  3.1 99.00 99.00 99.00 999 1011.5  28.7  29.5 999.0 99.0 99.00
2014 01 18 20 18 191  2.7  3.6 99.00 99.00 99.00 999 1011.5  29.0  29.5 999.0 99.0 99.00
2014 01 18 20 24 265  2.0  3.8 99.00 99.00 99.00 999 1011.4  29.3  29.5 999.0 99.0 99.00
2014 01 18 20 30 242  2.2  4.8 99.00 99.00 99.00 999 1011.4  29.1  29.5 999.0 99.0 99.00
2014 01 18 20 36 288  2.2  4.5 99.00 99.00 99.00 999 1011.4  29.1  29.5 999.0 99.0 99.00
2014 01 18 20 42  41  0.2  3.6 99.00 99.00 99.00 999 1011.3  29.5  29.5 999.0 99.0 99.00
2014 01 18 20 48 107  0.1  1.6 99.00 99.00 99.00 999 1011.3  30.0  29.5 999.0 99.0 99.00
2014 01 18 20 54 213  3.1  4.4 99.00 99.00 99.00 999 1011.3  29.3  29.5 999.0 99.0 99.00
2014 01 18 21 00 201  2.6  4.8 99.00 99.00 99.00 999 1011.2  29.3  29.5 999.0 99.0 99.00
2014 01 18 21 06 212  2.3  4.0 99.00 99.00 99.00 999 1011.1  29.1  29.4 999.0 99.0 99.00
2014 01 18 21 12 240  1.6  3.1 99.00 99.00 99.00 999 1011.1  29.8  29.4 999.0 99.0 99.00
2014 01 18 21 18 256  2.2  3.3 99.00 99.00 99.00 999 1011.1  29.6  29.4 999.0 99.0 99.00
2014 01 18 21 24 319  0.6  2.3 99.00 99.00 99.00 999 1011.0  29.8  29.4 999.0 99.0 99.00
2014 01 18 21 30 272  2.4  4.0 99.00 99.00 99.00 999 1011.0  29.4  29.4 999.0 99.0 99.00
2014 01 18 21 36 234  1.9  4.2 99.00 99.00 99.00 999 1010.9  29.4  29.4 999.0 99.0 99.00
2014 01 18 21 42 162  1.1  3.6 99.00 99.00 99.00 999 1010.9  29.3  29.4 999.0 99.0 99.00
2014 01 18 21 48 264  1.4  3.4 99.00 99.00 99.00 999 1010.9  29.5  29.4 999.0 99.0 99.00
2014 01 18 21 54 258  2.0  5.2 99.00 99.00 99.00 999 1010.8  29.4  29.4 999.0 99.0 99.00
2014 01 18 22 00 249  0.9  2.5 99.00 99.00 99.00 999 1010.8  29.7  29.5 999.0 99.0 99.00
2014 01 18 22 06 161  0.6  1.8 99.00 99.00 99.00 999 1010.8  29.7  29.5 999.0 99.0 99.00
2014 01 18 22 12 141  2.8  4.1 99.00 99.00 99.00 999 1010.7  29.4  29.5 999.0 99.0 99.00
2014 01 18 22 18 194  1.7  3.6 99.00 99.00 99.00 999 1010.7  29.7  29.5 999.0 99.0 99.00
2014 01 18 22 24 353  1.6  2.4 99.00 99.00 99.00 999 1010.6  29.6  29.5 999.0 99.0 99.00
2014 01 18 22 30 133  0.8  2.9 99.00 99.00 99.00 999 1010.7  29.6  29.5 999.0 99.0 99.00
2014 01 18 22 36 242  1.6  3.3 99.00 99.00 99.00 999 1010.7  30.0  29.5 999.0 99.0 99.00
2014 01 18 22 42 244  2.9  4.9 99.00 99.00 99.00 999 1010.6  29.9  29.5 999.0 99.0 99.00
2014 01 18 22 48 245  2.9  4.8 99.00 99.00 99.00 999 1010.7  29.2  29.5 999.0 99.0 99.00
2014 01 18 22 54 245  1.9  4.9 99.00 99.00 99.00 999 1010.7  29.3  29.5 999.0 99.0 99.00
2014 01 18 23 00 139  1.2  3.7 99.00 99.00 99.00 999 1010.6  29.6  29.5 999.0 99.0 99.00
2014 01 18 23 06  71  1.0  2.6 99.00 99.00 99.00 999 1010.4  30.8  29.5 999.0 99.0 99.00
2014 01 18 23 12 219  1.4  3.8 99.00 99.00 99.00 999 1010.3  30.0  29.5 999.0 99.0 99.00
2014 01 18 23 18 258  1.6  4.8 99.00 99.00 99.00 999 1010.3  30.5  29.5 999.0 99.0 99.00
2014 01 18 23 24 152  2.8  6.7 99.00 99.00 99.00 999 1010.2  30.1  29.5 999.0 99.0 99.00
2014 01 18 23 30 233  3.6  4.8 99.00 99.00 99.00 999 1010.1  30.1  29.6 999.0 99.0 99.00
2014 01 18 23 36 246  1.4  4.8 99.00 99.00 99.00 999 1010.0  30.3  29.6 999.0 99.0 99.00
2014 01 18 23 42 282  1.1  2.7 99.00 99.00 99.00 999 1010.1  30.7  29.6 999.0 99.0 99.00
2014 01 18 23 48 269  3.0  4.4 99.00 99.00 99.00 999 1010.1  30.3  29.6 999.0 99.0 99.00
2014 01 18 23 54 215  1.7  3.5 99.00 99.00 99.00 999 1010.0  30.6  29.6 999.0 99.0 99.00
2014 01 19 00 00 257  2.9  5.0 99.00 99.00 99.00 999 1010.0  30.5  29.6 999.0 99.0 99.00
2014 01 19 00 06 260  3.2  5.7 99.00 99.00 99.00 999 1010.0  29.8  29.6 999.0 99.0 99.00
2014 01 19 00 12 220  3.0  6.8 99.00 99.00 99.00 999 1009.9  29.9  29.6 999.0 99.0 99.00
2014 01 19 00 18 205  2.0  6.6 99.00 99.00 99.00 999 1009.9  30.1  29.6 999.0 99.0 99.00
2014 01 19 00 24 273  2.4  4.0 99.00 99.00 99.00 999 1010.0  30.0  29.6 999.0 99.0 99.00
2014 01 19 00 30 227  3.6  6.2 99.00 99.00 99.00 999 1009.8  30.1  29.6 999.0 99.0 99.00
2014 01 19 00 36 246  3.2  6.4 99.00 99.00 99.00 999 1009.6  30.0  29.5 999.0 99.0 99.00
2014 01 19 00 42 229  2.9  5.7 99.00 99.00 99.00 999 1009.7  29.5  29.5 999.0 99.0 99.00
2014 01 19 00 48 276  3.9  6.5 99.00 99.00 99.00 999 1009.7  29.7  29.6 999.0 99.0 99.00
2014 01 19 00 54 245  1.9  4.5 99.00 99.00 99.00 999 1009.6  30.1  29.6 999.0 99.0 99.00
2014 01 19 01 00 283  3.2  5.6 99.00 99.00 99.00 999 1009.5  29.7  29.6 999.0 99.0 99.00
2014 01 19 01 06 250  2.4  5.4 99.00 99.00 99.00 999 1009.5  29.5  29.6 999.0 99.0 99.00
2014 01 19 01 18 186  2.1  6.6 99.00 99.00 99.00 999 1009.5  29.6  29.5 999.0 99.0 99.00
2014 01 19 01 24 249  3.6  5.2 99.00 99.00 99.00 999 1009.5  29.4  29.5 999.0 99.0 99.00
2014 01 19 01 30 259  2.8  6.6 99.00 99.00 99.00 999 1009.4  29.5  29.5 999.0 99.0 99.00
2014 01 19 01 36 235  1.9  5.0 99.00 99.00 99.00 999 1009.3  30.0  29.5 999.0 99.0 99.00
2014 01 19 01 42 252  3.2  4.8 99.00 99.00 99.00 999 1009.2  29.9  29.5 999.0 99.0 99.00
2014 01 19 01 48 262  1.2  4.9 99.00 99.00 99.00 999 1009.1  30.0  29.5 999.0 99.0 99.00
2014 01 19 01 54 186  0.9  3.8 99.00 99.00 99.00 999 1009.1  30.6  29.5 999.0 99.0 99.00
2014 01 19 02 00 306  0.5  2.8 99.00 99.00 99.00 999 1009.0  31.2  29.5 999.0 99.0 99.00
2014 01 19 02 06 248  2.8  4.9 99.00 99.00 99.00 999 1008.9  30.6  29.5 999.0 99.0 99.00
